petal width (cm),sepal length (cm),sepal width (cm),petal length (cm),variety,timestamp,event_id
5.797322536342752,1.8181821258972404,4.171017846555406,0.3778136029572362,versicolor,"04/24/2024, 14:58:20",b14b484f-ce64-4c75-91be-76b269487438
5.8973225363427515,2.518182125897239,4.871017846555407,0.7778136029572363,versicolor,"04/24/2024, 14:58:20",1f17415a-46f9-45ba-b07c-ab4e929ebc06
5.3973225363427515,2.518182125897239,3.7710178465554085,0.6778136029572367,versicolor,"04/24/2024, 14:58:20",18ca87f0-19cf-4ba4-8aa1-efe5a22c328a
6.497322536342753,2.7181821258972394,4.571017846555407,0.7778136029572363,versicolor,"04/24/2024, 14:58:20",7e6ba1c9-94c4-4f6f-8ed7-e0591b64cebb
5.3973225363427515,2.6181821258972393,4.671017846555407,0.8778136029572364,versicolor,"04/24/2024, 14:58:20",4fcb7a99-02ee-4730-ba5a-92e94e3420e0
5.597322536342753,2.3181821258972395,4.271017846555408,0.3778136029572362,versicolor,"04/24/2024, 14:58:20",338ef13c-2bc6-4ae6-b002-6544899c8e95
5.997322536342753,1.8181821258972404,4.671017846555407,0.8778136029572364,versicolor,"04/24/2024, 14:58:20",dc152e68-f355-400a-b87b-2af3e9feb2c5
5.3973225363427515,2.1181821258972393,4.071017846555406,0.47781360295723646,versicolor,"04/24/2024, 14:58:20",d8558cca-28e7-4e54-9fa4-22e00cfba14d
5.697322536342752,2.8181821258972395,4.971017846555407,1.1778136029572366,versicolor,"04/24/2024, 14:58:20",fc365c70-f1b6-41d7-98a7-3fe8a0c278bb
5.8973225363427515,2.418182125897239,4.171017846555406,0.6778136029572367,versicolor,"04/24/2024, 14:58:20",f0f3e3a9-161d-4054-b230-177d65dd4032
6.097322536342753,2.1181821258972393,5.071017846555407,0.8778136029572364,virginica,"04/24/2024, 14:58:20",d3ec7745-61d4-4c93-bc9a-01836f3738e0
5.8973225363427515,2.418182125897239,4.871017846555407,0.5778136029572367,versicolor,"04/24/2024, 14:58:20",65298728-fa4e-42a4-a65b-01494a54f226
6.197322536342752,2.518182125897239,4.471017846555407,0.6778136029572367,versicolor,"04/24/2024, 14:58:20",1d3e992e-9d4f-4015-94a9-89339bf78dd2
6.3973225363427515,2.6181821258972393,4.571017846555407,0.7778136029572363,versicolor,"04/24/2024, 14:58:20",cfbc4a1d-f1bb-44ee-b06c-da4e823697ca
6.597322536342753,2.418182125897239,4.971017846555407,0.7778136029572363,versicolor,"04/24/2024, 14:58:20",d41a1a7c-85c7-4105-ae5d-ffb2c5de2aa7
6.497322536342753,2.6181821258972393,5.171017846555407,1.0778136029572363,virginica,"04/24/2024, 14:58:20",48b78a98-0bf3-4853-aa72-e34d0e862991
5.797322536342752,2.518182125897239,4.671017846555407,0.8778136029572364,versicolor,"04/24/2024, 14:58:20",90abb467-3045-428f-a8f4-cdf28328f520
5.497322536342753,2.2181821258972394,3.671017846555408,0.3778136029572362,versicolor,"04/24/2024, 14:58:20",086afa3e-20d0-42c6-ae77-bdc934b9e4ad
5.297322536342752,2.0181821258972397,3.971017846555408,0.47781360295723646,versicolor,"04/24/2024, 14:58:20",49f347af-d414-46e9-8390-f1ebe543e398
5.297322536342752,2.0181821258972397,3.871017846555408,0.3778136029572362,versicolor,"04/24/2024, 14:58:20",477feb2d-eef7-4c30-a3ee-67d8678e7de7
5.597322536342753,2.3181821258972395,4.071017846555406,0.5778136029572367,versicolor,"04/24/2024, 14:58:20",4bef76ad-94b4-4a1e-9187-7ae93eec98df
5.797322536342752,2.3181821258972395,5.271017846555407,0.9778136029572367,virginica,"04/24/2024, 14:58:20",cd88390c-9da1-4503-8e59-a5572c9c166a
5.197322536342752,2.6181821258972393,4.671017846555407,0.8778136029572364,versicolor,"04/24/2024, 14:58:20",550fb505-7b4a-444e-8b1c-09647b7d756b
5.797322536342752,3.018182125897239,4.671017846555407,0.9778136029572367,versicolor,"04/24/2024, 14:58:20",31ead8cd-b3eb-4265-a762-6e12524fee8b
6.497322536342753,2.7181821258972394,4.871017846555407,0.8778136029572364,versicolor,"04/24/2024, 14:58:20",22f1dc59-6906-4222-ad1b-234085b968e3
6.097322536342753,1.9181821258972398,4.571017846555407,0.6778136029572367,versicolor,"04/24/2024, 14:58:20",2c036597-b96e-4fbd-bcb6-08e6975e22f6
5.3973225363427515,2.6181821258972393,4.271017846555408,0.6778136029572367,versicolor,"04/24/2024, 14:58:20",67e45f50-d858-46b5-9f91-776225a7845f
5.297322536342752,2.1181821258972393,4.171017846555406,0.6778136029572367,versicolor,"04/24/2024, 14:58:20",dba01f80-4822-4773-92e2-0471022fdab2
5.297322536342752,2.2181821258972394,4.571017846555407,0.5778136029572367,versicolor,"04/24/2024, 14:58:20",ec4f57e8-9630-4399-9572-a5719555475d
5.8973225363427515,2.6181821258972393,4.771017846555407,0.7778136029572363,versicolor,"04/24/2024, 14:58:20",17af7540-4178-4c54-bd10-2b55863d7299
5.597322536342753,2.2181821258972394,4.171017846555406,0.5778136029572367,versicolor,"04/24/2024, 14:58:20",20acde91-8273-4abf-8315-e13d2048a94f
4.797322536342752,1.9181821258972398,3.471017846555408,0.3778136029572362,versicolor,"04/24/2024, 14:58:20",e6076c20-ebca-4c59-83fa-693789f3e06f
5.3973225363427515,2.3181821258972395,4.371017846555407,0.6778136029572367,versicolor,"04/24/2024, 14:58:20",348b33a7-a064-42d7-a4cf-ba127b3ad5aa
5.497322536342753,2.6181821258972393,4.371017846555407,0.5778136029572367,versicolor,"04/24/2024, 14:58:20",b27f1063-5194-4a1c-beaf-9b7a1b855ba7
5.497322536342753,2.518182125897239,4.371017846555407,0.6778136029572367,versicolor,"04/24/2024, 14:58:20",278995fd-c1ab-428f-8383-a747b814124d
5.997322536342753,2.518182125897239,4.471017846555407,0.6778136029572367,versicolor,"04/24/2024, 14:58:20",322f296e-7f2d-48ab-b83e-ef1425887908
4.8973225363427515,2.1181821258972393,3.171017846555408,0.47781360295723646,versicolor,"04/24/2024, 14:58:20",35b4c505-66dc-4b6f-9725-c8a636958ac8
5.497322536342753,2.418182125897239,4.271017846555408,0.6778136029572367,versicolor,"04/24/2024, 14:58:20",414bc100-3943-4a85-9658-2a221b338e41
6.097322536342753,2.918182125897239,6.171017846555407,1.877813602957236,virginica,"04/24/2024, 14:58:20",690599ea-cc23-40e2-aee4-a636f6b4cccb
5.597322536342753,2.3181821258972395,5.271017846555407,1.2778136029572364,virginica,"04/24/2024, 14:58:20",d75d5910-2354-4dcc-86bb-8196f732f318
6.8973225363427515,2.6181821258972393,6.071017846555407,1.4778136029572364,virginica,"04/24/2024, 14:58:20",b70bf4f3-30d3-49b8-aaf4-1c0181477f9b
6.097322536342753,2.518182125897239,5.771017846555407,1.1778136029572366,virginica,"04/24/2024, 14:58:20",cfcfc581-cc7f-4ccf-9c6b-8f3b8ed3e8a9
6.297322536342752,2.6181821258972393,5.971017846555407,1.5778136029572363,virginica,"04/24/2024, 14:58:20",94815532-ba3e-47d0-b34d-acdae0f5732a
7.3973225363427515,2.6181821258972393,6.771017846555407,1.4778136029572364,virginica,"04/24/2024, 14:58:20",1a84893a-191c-4c19-8779-4678e63a12e9
4.697322536342752,2.1181821258972393,4.671017846555407,1.0778136029572363,versicolor,"04/24/2024, 14:58:20",61e0d877-81d5-411b-9fc3-587ca09f147e
7.097322536342753,2.518182125897239,6.471017846555407,1.1778136029572366,virginica,"04/24/2024, 14:58:20",29b5e3c8-d0f4-4d5b-869d-88fc304195e4
6.497322536342753,2.1181821258972393,5.971017846555407,1.1778136029572366,virginica,"04/24/2024, 14:58:20",1aff7989-c9e3-46d0-beee-e5597bd99bf7
6.997322536342753,3.2181821258972394,6.271017846555407,1.877813602957236,virginica,"04/24/2024, 14:58:20",7ebcaa7d-a15e-4728-9235-2c04f8a5e74e
6.297322536342752,2.8181821258972395,5.271017846555407,1.3778136029572363,virginica,"04/24/2024, 14:58:20",1f5da38c-b4d3-44b7-a271-ad55f6b40be2
6.197322536342752,2.3181821258972395,5.471017846555407,1.2778136029572364,virginica,"04/24/2024, 14:58:20",5a13db17-1f80-4fc3-961f-a952f5ed3e62
6.597322536342753,2.6181821258972393,5.671017846555407,1.4778136029572364,virginica,"04/24/2024, 14:58:20",49331cbe-c787-4bc0-b921-73e8a9125d8a
5.497322536342753,2.1181821258972393,5.171017846555407,1.3778136029572363,virginica,"04/24/2024, 14:58:20",d49b1fe9-e3c0-4771-8380-2d54461a0fee
5.597322536342753,2.418182125897239,5.271017846555407,1.7778136029572358,virginica,"04/24/2024, 14:58:20",cfe07909-02c8-41b7-b655-65b5b5f84ad7
6.197322536342752,2.8181821258972395,5.471017846555407,1.6778136029572357,virginica,"04/24/2024, 14:58:20",3f811516-2de6-455f-aa5c-2c37d13f2280
6.297322536342752,2.6181821258972393,5.671017846555407,1.1778136029572366,virginica,"04/24/2024, 14:58:20",40490b4a-be47-4076-a08c-40c55bd23cf5
7.497322536342753,3.4181821258972427,6.871017846555407,1.5778136029572363,virginica,"04/24/2024, 14:58:20",bf4d0c12-7ab7-4c49-a99d-ec39d1fd76f1
7.497322536342753,2.2181821258972394,7.071017846555407,1.6778136029572357,virginica,"04/24/2024, 14:58:20",a384cd7e-7966-4349-972d-bd9e6711e4e1
5.797322536342752,1.8181821258972404,5.171017846555407,0.8778136029572364,virginica,"04/24/2024, 14:58:20",2ae9fe42-65e5-4e70-a91d-0b6a9336287a
6.697322536342752,2.8181821258972395,5.871017846555407,1.6778136029572357,virginica,"04/24/2024, 14:58:20",bd655381-f65e-45c6-ac62-06255b1fbaf4
5.3973225363427515,2.418182125897239,5.071017846555407,1.3778136029572363,virginica,"04/24/2024, 14:58:20",6b062ff2-d105-4c0b-8f66-1fbf3b176a8e
7.497322536342753,2.418182125897239,6.871017846555407,1.3778136029572363,virginica,"04/24/2024, 14:58:20",774c9c79-9e2e-4bc8-8e56-24555d3459b1
6.097322536342753,2.3181821258972395,5.071017846555407,1.1778136029572366,virginica,"04/24/2024, 14:58:20",097f06e1-0270-4894-b3f2-95b74665ff33
6.497322536342753,2.918182125897239,5.871017846555407,1.4778136029572364,virginica,"04/24/2024, 14:58:20",f9785cbe-8471-4718-aec8-6bb194cb5e4a
6.997322536342753,2.8181821258972395,6.171017846555407,1.1778136029572366,virginica,"04/24/2024, 14:58:20",b2559669-834d-4866-8091-db89cf90ca8c
5.997322536342753,2.418182125897239,4.971017846555407,1.1778136029572366,versicolor,"04/24/2024, 14:58:20",ad78a223-154e-4fa5-90ae-fe18d9469a85
5.8973225363427515,2.6181821258972393,5.071017846555407,1.1778136029572366,virginica,"04/24/2024, 14:58:20",98782f9f-a479-440b-8daf-393f360929d7
6.197322536342752,2.418182125897239,5.771017846555407,1.4778136029572364,virginica,"04/24/2024, 14:58:20",891b41e3-f591-4406-aa87-c2597e9056f5
6.997322536342753,2.6181821258972393,5.971017846555407,0.9778136029572367,virginica,"04/24/2024, 14:58:20",72a0c76f-1745-45a7-988f-a3b330550bc5
7.197322536342752,2.418182125897239,6.271017846555407,1.2778136029572364,virginica,"04/24/2024, 14:58:20",5c087685-1208-4261-a1c0-bf8a08ca7766
7.697322536342754,3.4181821258972427,6.571017846555407,1.3778136029572363,virginica,"04/24/2024, 14:58:20",c7848180-26f4-4691-bef0-d4ef20c38c66
6.197322536342752,2.418182125897239,5.771017846555407,1.5778136029572363,virginica,"04/24/2024, 14:58:20",51f083dd-3b84-4c61-baa6-fbca11d541a9
6.097322536342753,2.418182125897239,5.271017846555407,0.8778136029572364,virginica,"04/24/2024, 14:58:20",f0c958c9-9719-4c51-aa4b-0673b0b5977e
5.8973225363427515,2.2181821258972394,5.771017846555407,0.7778136029572363,virginica,"04/24/2024, 14:58:20",e4ce51d2-833a-4ecc-bac6-f5599e46fc42
7.497322536342753,2.6181821258972393,6.271017846555407,1.6778136029572357,virginica,"04/24/2024, 14:58:20",cba9f8be-ac1a-4a5a-b37a-3477dbca0e7f
6.097322536342753,3.018182125897239,5.771017846555407,1.7778136029572358,virginica,"04/24/2024, 14:58:20",096baa48-0429-4fd2-b695-9cbc2f5f7e11
6.197322536342752,2.7181821258972394,5.671017846555407,1.1778136029572366,virginica,"04/24/2024, 14:58:20",7b982535-4597-43d2-a891-ea855e2c693e
5.797322536342752,2.6181821258972393,4.971017846555407,1.1778136029572366,versicolor,"04/24/2024, 14:58:20",33a3bb8a-ce94-4248-9ea8-3bc183a6066a
6.697322536342752,2.7181821258972394,5.571017846555407,1.4778136029572364,virginica,"04/24/2024, 14:58:20",ee328f25-4e69-496c-ae4f-d742cbd1bd38
6.497322536342753,2.7181821258972394,5.771017846555407,1.7778136029572358,virginica,"04/24/2024, 14:58:20",fb4e9894-e3f9-4cbe-985c-f5a679ae5a0e
6.697322536342752,2.7181821258972394,5.271017846555407,1.6778136029572357,virginica,"04/24/2024, 14:58:20",f1b18bb8-eee2-4b28-9a50-44b538616d97
5.597322536342753,2.3181821258972395,5.271017846555407,1.2778136029572364,virginica,"04/24/2024, 14:58:20",62137ba3-d7c1-4a05-a2b3-44f426d6bac5
6.597322536342753,2.8181821258972395,6.071017846555407,1.6778136029572357,virginica,"04/24/2024, 14:58:20",69713a0b-f041-4ff9-8654-d98c394a9175
6.497322536342753,2.918182125897239,5.871017846555407,1.877813602957236,virginica,"04/24/2024, 14:58:20",54bcc6af-377d-4521-9ec0-fad676e49220
6.497322536342753,2.6181821258972393,5.371017846555407,1.6778136029572357,virginica,"04/24/2024, 14:58:20",7ff23140-4839-4465-81e6-4e001a3fcd04
6.097322536342753,2.1181821258972393,5.171017846555407,1.2778136029572364,virginica,"04/24/2024, 14:58:20",bc745f9f-6a8e-48c3-a87b-c85d6d32891d
6.297322536342752,2.6181821258972393,5.371017846555407,1.3778136029572363,virginica,"04/24/2024, 14:58:20",dfa4ec59-94cc-47e2-81ed-2f0a1e262222
5.997322536342753,3.018182125897239,5.571017846555407,1.6778136029572357,virginica,"04/24/2024, 14:58:20",5d626ddc-0f35-464a-bd83-3ea777ecb28b
5.697322536342752,2.6181821258972393,5.271017846555407,1.1778136029572366,virginica,"04/24/2024, 14:58:20",89a3d91b-d725-4c40-9738-04c6421c169c
